0, 0, Header, 1, 4, 960
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Text_t, "The Jack"
1, 0, Text_t, ""
1, 0, Text_t, "AC/DC"
1, 0, Text_t, "High Voltage '76"
1, 0, Text_t, ""
1, 0, Text_t, ""
1, 0, Copyright_t, "Copyright 2017 by Gitaro"
1, 0, Marker_t, "The Jack / AC/DC - Copyright 2017 by Gitaro"
1, 0, MIDI_port, 0
1, 0, Key_signature, 0, "major"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 779221
1, 0, End_track
2, 0, Start_track
2, 0, MIDI_port, 1
2, 0, Title_t, "Phill Roud"
2, 0, Program_c, 9, 0
2, 640, Note_on_c, 9, 36, 95
2, 680, Note_off_c, 9, 0, 0
2, 680, Note_on_c, 9, 36, 95
2, 720, Note_off_c, 9, 0, 0
2, 1480, Note_on_c, 9, 36, 95
2, 1520, Note_off_c, 9, 0, 0
2, 2440, Note_on_c, 9, 36, 95
2, 2480, Note_off_c, 9, 0, 0
2, 3400, Note_on_c, 9, 36, 95
2, 3440, Note_off_c, 9, 0, 0
2, 4360, Note_on_c, 9, 36, 95
2, 4400, Note_off_c, 9, 0, 0
2, 5320, Note_on_c, 9, 36, 95
2, 5360, Note_off_c, 9, 0, 0
2, 6280, Note_on_c, 9, 36, 95
2, 6320, Note_off_c, 9, 0, 0
2, 7240, Note_on_c, 9, 36, 95
2, 7280, Note_off_c, 9, 0, 0
2, 8200, Note_on_c, 9, 36, 95
2, 8240, Note_off_c, 9, 0, 0
2, 9160, Note_on_c, 9, 36, 95
2, 9200, Note_off_c, 9, 0, 0
2, 10120, Note_on_c, 9, 36, 95
2, 10160, Note_off_c, 9, 0, 0
2, 11080, Note_on_c, 9, 36, 95
2, 11120, Note_off_c, 9, 0, 0
2, 12040, Note_on_c, 9, 36, 95
2, 12080, Note_off_c, 9, 0, 0
2, 13000, Note_on_c, 9, 36, 95
2, 13040, Note_off_c, 9, 0, 0
2, 13960, Note_on_c, 9, 36, 95
2, 14000, Note_off_c, 9, 0, 0
2, 14920, Note_on_c, 9, 36, 95
2, 14960, Note_off_c, 9, 0, 0
2, 15880, Note_on_c, 9, 36, 95
2, 15920, Note_off_c, 9, 0, 0
2, 16840, Note_on_c, 9, 36, 95
2, 16880, Note_off_c, 9, 0, 0
2, 17800, Note_on_c, 9, 36, 95
2, 17840, Note_off_c, 9, 0, 0
2, 18760, Note_on_c, 9, 36, 95
2, 18800, Note_off_c, 9, 0, 0
2, 19720, Note_on_c, 9, 36, 95
2, 19760, Note_off_c, 9, 0, 0
2, 20680, Note_on_c, 9, 36, 95
2, 20720, Note_off_c, 9, 0, 0
2, 21640, Note_on_c, 9, 36, 95
2, 21680, Note_off_c, 9, 0, 0
2, 22600, Note_on_c, 9, 36, 95
2, 22640, Note_off_c, 9, 0, 0
2, 23560, Note_on_c, 9, 36, 95
2, 23600, Note_off_c, 9, 0, 0
2, 24520, Note_on_c, 9, 36, 95
2, 24560, Note_off_c, 9, 0, 0
2, 25480, Note_on_c, 9, 36, 95
2, 25520, Note_off_c, 9, 0, 0
2, 26440, Note_on_c, 9, 36, 95
2, 26480, Note_off_c, 9, 0, 0
2, 35400, Note_on_c, 9, 36, 95
2, 35440, Note_off_c, 9, 0, 0
2, 36360, Note_on_c, 9, 36, 95
2, 36400, Note_off_c, 9, 0, 0
2, 37320, Note_on_c, 9, 36, 95
2, 37360, Note_off_c, 9, 0, 0
2, 38280, Note_on_c, 9, 36, 95
2, 38320, Note_off_c, 9, 0, 0
2, 39240, Note_on_c, 9, 36, 95
2, 39280, Note_off_c, 9, 0, 0
2, 40200, Note_on_c, 9, 36, 95
2, 40240, Note_off_c, 9, 0, 0
2, 41160, Note_on_c, 9, 36, 95
2, 41200, Note_off_c, 9, 0, 0
2, 42120, Note_on_c, 9, 36, 95
2, 42160, Note_off_c, 9, 0, 0
2, 43080, Note_on_c, 9, 36, 95
2, 43120, Note_off_c, 9, 0, 0
2, 44040, Note_on_c, 9, 36, 95
2, 44080, Note_off_c, 9, 0, 0
2, 45000, Note_on_c, 9, 36, 95
2, 45040, Note_off_c, 9, 0, 0
2, 45960, Note_on_c, 9, 36, 95
2, 46000, Note_off_c, 9, 0, 0
2, 46920, Note_on_c, 9, 36, 95
2, 46960, Note_off_c, 9, 0, 0
2, 47880, Note_on_c, 9, 36, 95
2, 47920, Note_off_c, 9, 0, 0
2, 48840, Note_on_c, 9, 36, 95
2, 48880, Note_off_c, 9, 0, 0
2, 49600, Note_on_c, 9, 36, 95
2, 49640, Note_off_c, 9, 0, 0
2, 49640, Note_on_c, 9, 36, 95
2, 49680, Note_off_c, 9, 0, 0
2, 50440, Note_on_c, 9, 36, 95
2, 50480, Note_off_c, 9, 0, 0
2, 51720, Note_on_c, 9, 36, 95
2, 51760, Note_off_c, 9, 0, 0
2, 52680, Note_on_c, 9, 36, 95
2, 52720, Note_off_c, 9, 0, 0
2, 53640, Note_on_c, 9, 36, 95
2, 53680, Note_off_c, 9, 0, 0
2, 54600, Note_on_c, 9, 36, 95
2, 54640, Note_off_c, 9, 0, 0
2, 55560, Note_on_c, 9, 36, 95
2, 55600, Note_off_c, 9, 0, 0
2, 56520, Note_on_c, 9, 36, 95
2, 56560, Note_off_c, 9, 0, 0
2, 57480, Note_on_c, 9, 36, 95
2, 57520, Note_off_c, 9, 0, 0
2, 58440, Note_on_c, 9, 36, 95
2, 58480, Note_off_c, 9, 0, 0
2, 59400, Note_on_c, 9, 36, 95
2, 59440, Note_off_c, 9, 0, 0
2, 60360, Note_on_c, 9, 36, 95
2, 60400, Note_off_c, 9, 0, 0
2, 61320, Note_on_c, 9, 36, 95
2, 61360, Note_off_c, 9, 0, 0
2, 62280, Note_on_c, 9, 36, 95
2, 62320, Note_off_c, 9, 0, 0
2, 63240, Note_on_c, 9, 36, 95
2, 63280, Note_off_c, 9, 0, 0
2, 64200, Note_on_c, 9, 36, 95
2, 64240, Note_off_c, 9, 0, 0
2, 65160, Note_on_c, 9, 36, 95
2, 65200, Note_off_c, 9, 0, 0
2, 66120, Note_on_c, 9, 36, 95
2, 66160, Note_off_c, 9, 0, 0
2, 67080, Note_on_c, 9, 36, 95
2, 67120, Note_off_c, 9, 0, 0
2, 68040, Note_on_c, 9, 36, 95
2, 68080, Note_off_c, 9, 0, 0
2, 69000, Note_on_c, 9, 36, 95
2, 69040, Note_off_c, 9, 0, 0
2, 69960, Note_on_c, 9, 36, 95
2, 70000, Note_off_c, 9, 0, 0
2, 70920, Note_on_c, 9, 36, 95
2, 70960, Note_off_c, 9, 0, 0
2, 71880, Note_on_c, 9, 36, 95
2, 71920, Note_off_c, 9, 0, 0
2, 72840, Note_on_c, 9, 36, 95
2, 72880, Note_off_c, 9, 0, 0
2, 73800, Note_on_c, 9, 36, 95
2, 73840, Note_off_c, 9, 0, 0
2, 74760, Note_on_c, 9, 36, 95
2, 74800, Note_off_c, 9, 0, 0
2, 75720, Note_on_c, 9, 36, 95
2, 75760, Note_off_c, 9, 0, 0
2, 76680, Note_on_c, 9, 36, 95
2, 76720, Note_off_c, 9, 0, 0
2, 77640, Note_on_c, 9, 36, 95
2, 77680, Note_off_c, 9, 0, 0
2, 78600, Note_on_c, 9, 36, 95
2, 78640, Note_off_c, 9, 0, 0
2, 79560, Note_on_c, 9, 36, 95
2, 79600, Note_off_c, 9, 0, 0
2, 80320, Note_on_c, 9, 36, 95
2, 80360, Note_off_c, 9, 0, 0
2, 80360, Note_on_c, 9, 36, 95
2, 80400, Note_off_c, 9, 0, 0
2, 81160, Note_on_c, 9, 36, 95
2, 81200, Note_off_c, 9, 0, 0
2, 82440, Note_on_c, 9, 36, 95
2, 82480, Note_off_c, 9, 0, 0
2, 83400, Note_on_c, 9, 36, 95
2, 83440, Note_off_c, 9, 0, 0
2, 84360, Note_on_c, 9, 36, 95
2, 84400, Note_off_c, 9, 0, 0
2, 85320, Note_on_c, 9, 36, 95
2, 85360, Note_off_c, 9, 0, 0
2, 86280, Note_on_c, 9, 36, 95
2, 86320, Note_off_c, 9, 0, 0
2, 87240, Note_on_c, 9, 36, 95
2, 87280, Note_off_c, 9, 0, 0
2, 88200, Note_on_c, 9, 36, 95
2, 88240, Note_off_c, 9, 0, 0
2, 89160, Note_on_c, 9, 36, 95
2, 89200, Note_off_c, 9, 0, 0
2, 90120, Note_on_c, 9, 36, 95
2, 90160, Note_off_c, 9, 0, 0
2, 91080, Note_on_c, 9, 36, 95
2, 91120, Note_off_c, 9, 0, 0
2, 92040, Note_on_c, 9, 36, 95
2, 92080, Note_off_c, 9, 0, 0
2, 93000, Note_on_c, 9, 36, 95
2, 93040, Note_off_c, 9, 0, 0
2, 93960, Note_on_c, 9, 36, 95
2, 94000, Note_off_c, 9, 0, 0
2, 94920, Note_on_c, 9, 36, 95
2, 94960, Note_off_c, 9, 0, 0
2, 95880, Note_on_c, 9, 36, 95
2, 95920, Note_off_c, 9, 0, 0
2, 96640, Note_on_c, 9, 36, 95
2, 96680, Note_off_c, 9, 0, 0
2, 96680, Note_on_c, 9, 36, 95
2, 96720, Note_off_c, 9, 0, 0
2, 97480, Note_on_c, 9, 36, 95
